"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"huntingBout.nlogo"
"experiment-scenarios"
"04/29/2025 21:28:41:168 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","par_obstacle-damage","par_hunters_reactiontime_max","par_preys_fov","par_track-pregeneration-period","par_preys_safe-distance","par_init-obstacle-scale","par_track-mark-probability","par_preys_cooldowntime_min","par_preys_height_max","par_hunters_speed_stealth","par_init-obstacle-diffuse-times","par_hunters_speed_max","par_hunters_tte_max","par_num-hunters","par_hunters_fov","par_num-planned-waypoints","par_init-obstacle-frequency","par_preys_speed_max","par_preys_tte_max","par_preys_visualacuity_mean","par_preys_visualacuity_sd","par_attractiveness-diffuse-times","par_hunters_hearing_radius","par_hunters_cooldowntime_max","par_fires-radius","par_hunters_height_max","par_preys_group_max_size","par_hunters_reactiontime_min","par_hunters_speed_min","display-mode","par_fires-number","par_hunters_tte_min","display-waypoints","par_preys_tte_min","agent-scale","par_preys_reactiontime_max","par_preys_height_min","par_hunters_visualacuity_sd","par_hunters_height_min","par_starting-point-buffer-distance","par_hunters_speed_avmax","scenario-environment","par_preys_speed_min","par_num-preys","par_hunters_cooldowntime_min","par_prey-attractor-probability","par_preys_reactiontime_min","par_attractiveness-diffuse-rate","par_wind-direction","par_hunters_height_stealth","par_preys_hearing_radius","SEED","print-messages","par_hunters_visualacuity_mean","par_preys_speed_avmax","par_max-shooting-distance","par_wind-speed","par_preys_cooldowntime_max","par_init-obstacle-diffuse-rate","waypoints-to-prey-attractors","[step]","patch-width","max-perception-distance","track-maximum","good-daylight-duration","starting-point","wind-spread-angle","starting-point-buffer-distance","obstacle-damage","track-mark-probability","track-pregeneration-period","wind-speed","wind-direction","num-hunters","num-planned-waypoints","hunters_height_stealth","hunters_height_min","hunters_height_max","hunters_visualacuity_mean","hunters_visualacuity_sd","hunters_speed_stealth","hunters_speed_min","hunters_speed_max","hunters_speed_avmax","hunters_tte_min","hunters_tte_max","hunters_reactiontime_min","hunters_reactiontime_max","hunters_cooldowntime_min","hunters_cooldowntime_max","max-shooting-distance","hunters_hearing_radius","hunters_fov","num-preys","preys_group_max_size","preys_safe-distance","preys_height_min","preys_height_max","preys_visualacuity_mean","preys_visualacuity_sd","preys_speed_min","preys_speed_max","preys_speed_avmax","preys_tte_min","preys_tte_max","preys_reactiontime_min","preys_reactiontime_max","preys_cooldowntime_min","preys_cooldowntime_max","preys_hearing_radius","preys_fov","init-obstacle-scale","init-obstacle-frequency","init-obstacle-diffuse-times","init-obstacle-diffuse-rate","prey-attractor-probability","attractiveness-diffuse-times","attractiveness-diffuse-rate","fires-number","fires-radius","attractiveness-to-prey-max","planned-waypoints","visited-waypoints","discarded-waypoints","hunter-prey-detections","prey-hunter-detections","sneaks","pursues","shots","was-bout-successful","is-bout-finished","hunter-who-shot","prey-who-got-shot"
"66","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","wet with fires","5","10","50","49","1","0.3","0","50","300","2","false","65","30","50","20","600","0.3","true","24410","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","10","10","5","0.3","20","10","0.3","20","100","100","{patches [100 100]}","[{patch 104 63} {patch 102 64} {patch 52 48}]","{patches [50 196] [111 187]}","257","1730","19887","3588","1","true","false"," (hunter 11)"," (prey 6)"
"34","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","wet and no fires","5","10","50","49","1","0.3","0","50","300","6","false","65","30","50","20","600","0.3","true","30625","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","10","10","5","0.3","20","10","0.3","0","0","67.09022412966617","{patches [100 100]}","[{patch 11 94} {patch 107 127} {patch 198 13} {patch 108 127} {patch 198 130} {patch 100 100}]","[]","213","1351","17203","1486","10","false","true","",""
"84","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","1","false","65","30","50","20","600","0.3","true","20438","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 39 42} {patch 58 94} {patch 169 53} {patch 121 78}]","{patches [36 185]}","155","1344","10546","605","13","true","false"," (hunter 10)"," (prey 4)"
"87","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","3","false","65","30","50","20","600","0.3","false","7279","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [197 193] [145 144] [154 138] [185 54] [30 4]}","207","4968","9477","2354","13","true","false"," (hunter 10)"," (prey 8)"
"85","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","2","false","65","30","50","20","600","0.3","false","35497","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 163 111} {patch 119 106} {patch 100 100}]","[]","245","2614","18566","2002","11","false","true","",""
"89","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","4","false","65","30","50","20","600","0.3","false","2198","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [120 195] [174 167] [172 132] [114 119] [19 66]}","135","2180","2178","417","1","true","false"," (hunter 10)"," (prey 0)"
"90","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","4","false","65","30","50","20","600","0.3","true","1395","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [14 194] [80 136] [180 145] [130 53] [159 158]}","43","132","1232","46","5","true","false"," (hunter 10)"," (prey 8)"
"86","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","2","false","65","30","50","20","600","0.3","true","34955","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 47 120} {patch 38 104} {patch 152 53} {patch 170 176} {patch 178 185} {patch 100 100}]","[]","112","913","8920","1801","1","false","true","",""
"33","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","wet and no fires","5","10","50","49","1","0.3","0","50","300","6","false","65","30","50","20","600","0.3","false","34535","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","10","10","5","0.3","20","10","0.3","0","0","67.09022412966617","{patches [100 100]}","[{patch 100 100}]","[]","524","3273","36649","3296","25","false","true","",""
"93","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","6","false","65","30","50","20","600","0.3","false","4719","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [29 163] [66 115] [188 114] [193 95] [50 27]}","9","303","8144","622","2","true","false"," (hunter 11)"," (prey 0)"
"88","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","3","false","65","30","50","20","600","0.3","true","34548","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 19 21} {patch 19 20} {patch 16 17} {patch 100 100}]","[]","944","5856","34903","4405","11","false","true","",""
"94","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","6","false","65","30","50","20","600","0.3","true","12564","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [54 170] [100 68] [31 97] [75 21] [191 78]}","30","2986","10401","998","8","true","false"," (hunter 11)"," (prey 8)"
"91","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","5","false","65","30","50","20","600","0.3","false","38349","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 185 139} {patch 100 152} {patch 99 163} {patch 22 1} {patch 100 100}]","[]","623","16939","32587","11487","15","false","true","",""
"95","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","7","false","65","30","50","20","600","0.3","false","10060","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [89 197] [34 135] [57 123] [109 78] [73 70]}","129","6880","11111","7591","1","true","false"," (hunter 11)"," (prey 6)"
"98","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","8","false","65","30","50","20","600","0.3","true","1594","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [121 37] [67 9] [26 172] [171 182] [52 130]}","8","114","1963","129","1","true","false"," (hunter 11)"," (prey 8)"
"99","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","9","false","65","30","50","20","600","0.3","false","295","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [124 161] [44 155] [110 126] [11 100] [118 92]}","8","125","118","43","6","true","false"," (hunter 10)"," (prey 6)"
"100","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","9","false","65","30","50","20","600","0.3","true","144","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [174 153] [126 124] [192 183] [191 184] [170 153]}","2","49","56","44","2","true","false"," (hunter 10)"," (prey 6)"
"92","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","5","false","65","30","50","20","600","0.3","true","29672","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [100 100]}","597","27907","39741","14866","7","true","false"," (hunter 11)"," (prey 5)"
"96","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","7","false","65","30","50","20","600","0.3","true","10787","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[]","{patches [130 126] [184 38] [191 2] [38 183] [188 94]}","203","4149","12066","6535","1","true","false"," (hunter 11)"," (prey 6)"
"97","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","dry with fires","5","10","50","49","1","0.3","0","50","300","8","false","65","30","50","20","600","0.3","false","14697","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","2","5","5","0.3","0.1","10","0.3","20","100","100","{patches [100 100]}","[{patch 47 26}]","{patches [179 197] [86 164] [159 154] [60 135]}","30","1187","6277","505","13","true","false"," (hunter 11)"," (prey 4)"
"27","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","wet and no fires","5","10","50","49","1","0.3","0","50","300","3","false","65","30","50","20","600","0.3","false","29630","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","10","10","5","0.3","20","10","0.3","0","0","60.42805894452945","{patches [100 100]}","[{patch 16 71} {patch 54 46} {patch 70 102} {patch 22 136} {patch 100 100}]","[]","232","2831","13578","2234","0","false","true","",""
"73","0.01","500","300","7","500","5","0.1","1","100","50","5","50","600","2","200","5","5","75","100","33","20","10","50","800","3","500","5","1","5","attractiveness-to-prey","5","5","true","6","1.5","100","1","15","1.5","1.5","50","wet with fires","5","10","50","49","1","0.3","0","50","300","6","false","65","30","50","20","600","0.3","false","26798","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","500","65","15","0.013888888888888888","0.027777777777777776","0.2777777777777778","0.2777777777777778","5","600","1","500","50","800","1","1","200","10","5","10","1","100","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","6","100","1","100","1","600","6","300","10","10","5","0.3","20","10","0.3","20","100","100","{patches [100 100]}","[{patch 109 25} {patch 65 87} {patch 179 177} {patch 17 87} {patch 54 185} {patch 100 100}]","[]","116","3420","9560","2616","0","false","true","",""
