"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"huntingBout.nlogo"
"experiment-numbers"
"06/24/2025 13:38:10:877 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","par_obstacle-damage","par_hunters_reactiontime_max","par_preys_fov","par_track-pregeneration-period","par_preys_safe-distance","par_init-obstacle-scale","waypoints-to-prey-attractors","par_track-mark-probability","par_preys_cooldowntime_min","par_preys_height_max","par_hunters_speed_stealth","par_init-obstacle-diffuse-times","par_hunters_speed_max","par_hunters_tte_max","par_num-hunters","par_hunters_fov","par_preys_speed_max","par_init-obstacle-frequency","par_num-planned-waypoints","par_preys_tte_max","par_preys_visualacuity_mean","par_preys_visualacuity_sd","par_attractiveness-diffuse-times","par_hunters_hearing_radius","par_hunters_cooldowntime_max","par_fires-radius","par_hunters_height_max","par_preys_group_max_size","par_hunters_reactiontime_min","par_hunters_speed_min","par_fires-number","display-mode","par_hunters_tte_min","display-waypoints","par_preys_tte_min","agent-scale","par_preys_reactiontime_max","par_preys_height_min","par_hunters_visualacuity_sd","par_hunters_height_min","par_starting-point-buffer-distance","par_hunters_speed_avmax","scenario-environment","par_preys_speed_min","par_num-preys","par_hunters_cooldowntime_min","par_prey-attractor-probability","par_attractiveness-diffuse-rate","par_preys_reactiontime_min","par_wind-direction","par_hunters_height_stealth","par_preys_hearing_radius","SEED","print-messages","par_hunters_visualacuity_mean","par_preys_speed_avmax","par_max-shooting-distance","par_wind-speed","par_preys_cooldowntime_max","par_init-obstacle-diffuse-rate","[step]","patch-width","max-perception-distance","track-maximum","good-daylight-duration","starting-point","wind-spread-angle","starting-point-buffer-distance","obstacle-damage","track-mark-probability","track-pregeneration-period","wind-speed","wind-direction","num-hunters","num-planned-waypoints","hunters_height_stealth","hunters_height_min","hunters_height_max","hunters_visualacuity_mean","hunters_visualacuity_sd","hunters_speed_stealth","hunters_speed_min","hunters_speed_max","hunters_speed_avmax","hunters_tte_min","hunters_tte_max","hunters_reactiontime_min","hunters_reactiontime_max","hunters_cooldowntime_min","hunters_cooldowntime_max","max-shooting-distance","hunters_hearing_radius","hunters_fov","num-preys","preys_group_max_size","preys_safe-distance","preys_height_min","preys_height_max","preys_visualacuity_mean","preys_visualacuity_sd","preys_speed_min","preys_speed_max","preys_speed_avmax","preys_tte_min","preys_tte_max","preys_reactiontime_min","preys_reactiontime_max","preys_cooldowntime_min","preys_cooldowntime_max","preys_hearing_radius","preys_fov","init-obstacle-scale","init-obstacle-frequency","init-obstacle-diffuse-times","init-obstacle-diffuse-rate","prey-attractor-probability","attractiveness-diffuse-times","attractiveness-diffuse-rate","fires-number","fires-radius","attractiveness-to-prey-max","planned-waypoints","visited-waypoints","discarded-waypoints","hunter-prey-detections","prey-hunter-detections","sneaks","pursues","shots","was-bout-successful","is-bout-finished","hunter-who-shot","prey-who-got-shot"
"115","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","26541","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 32 145} {patch 147 118}]","{patches [169 159] [170 159] [159 25]}","718","1745","6902","681","8","true","false"," (hunter 10)"," (prey 7)"
"114","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","3","false","65","30","50","20","600","0.3","33063","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","37.39397969348247","{patches [100 100]}","[{patch 198 105} {patch 66 190} {patch 66 189} {patch 67 189} {patch 100 100}]","[]","661","1778","13684","966","0","false","true","",""
"128","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","3481","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","247","815","3494","364","14","true","false"," (hunter 17)"," (prey 13)"
"123","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","2","false","65","30","50","20","600","0.3","30213","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.912103338194754","{patches [100 100]}","[{patch 104 50} {patch 94 153} {patch 39 152}]","{patches [100 100]}","548","467","12012","474","2","true","false"," (hunter 17)"," (prey 11)"
"122","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","31287","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[{patch 115 19}]","{patches [100 100]}","863","2182","13339","1008","68","true","false"," (hunter 16)"," (prey 5)"
"131","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","1709","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[]","{patches [187 85] [188 85] [187 84] [188 84] [130 45]}","68","304","2582","202","3","true","false"," (hunter 22)"," (prey 9)"
"130","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","3811","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[]","{patches [28 109] [28 108] [27 109] [29 109] [198 76]}","195","473","3147","177","22","true","false"," (hunter 15)"," (prey 8)"
"125","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","30158","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 147 118} {patch 169 159} {patch 170 159} {patch 159 25} {patch 100 100}]","[]","148","96","2589","123","0","false","true","",""
"132","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","2742","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[]","{patches [63 48] [62 48] [62 49] [62 47] [115 19]}","143","681","2973","353","1","true","false"," (hunter 20)"," (prey 19)"
"134","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","3","false","65","30","50","20","600","0.3","3798","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","37.39397969348247","{patches [100 100]}","[]","{patches [198 105] [66 190] [66 189] [67 189] [60 125]}","344","136","4624","104","1","true","false"," (hunter 22)"," (prey 16)"
"129","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","29785","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[{patch 198 119} {patch 198 120} {patch 190 39} {patch 190 38} {patch 4 1}]","{patches [100 100]}","365","290","4070","177","1","true","false"," (hunter 15)"," (prey 6)"
"127","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","6","false","65","30","50","20","600","0.3","38787","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","36.42007407390314","{patches [100 100]}","[{patch 123 137} {patch 122 137} {patch 122 138}]","{patches [100 100]}","893","2729","17267","1337","18","true","false"," (hunter 17)"," (prey 5)"
"137","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","6","false","65","30","50","20","600","0.3","3478","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","36.42007407390314","{patches [100 100]}","[]","{patches [1 186] [1 185] [122 137] [122 138] [123 137]}","135","886","2979","208","5","true","false"," (hunter 22)"," (prey 9)"
"139","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","4264","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[]","{patches [4 1] [190 38] [198 120] [198 119] [190 39]}","201","969","6189","507","22","true","false"," (hunter 21)"," (prey 7)"
"140","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","1464","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[]","{patches [28 109] [28 108] [27 109] [29 109] [198 76]}","157","162","1509","63","8","true","false"," (hunter 22)"," (prey 0)"
"126","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","5","false","65","30","50","20","600","0.3","51066","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","22.934540165200204","{patches [100 100]}","[{patch 100 100}]","[]","1241","6628","25241","3504","67","false","true","",""
"135","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","18677","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 170 159} {patch 169 159} {patch 147 118}]","{patches [32 145] [159 25]}","698","3680","13007","1330","8","true","false"," (hunter 21)"," (prey 5)"
"142","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","3334","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[]","{patches [63 48] [62 48] [62 49] [62 47] [115 19]}","341","700","5415","312","5","true","false"," (hunter 25)"," (prey 17)"
"138","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","17694","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","983","4564","13610","1047","9","true","false"," (hunter 20)"," (prey 15)"
"143","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","2","false","65","30","50","20","600","0.3","6327","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.912103338194754","{patches [100 100]}","[]","{patches [1 128] [104 50] [38 152] [39 152] [94 153]}","402","1379","9125","404","4","true","false"," (hunter 26)"," (prey 18)"
"133","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","2","false","65","30","50","20","600","0.3","35095","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.912103338194754","{patches [100 100]}","[]","{patches [100 100]}","1729","9474","30592","4407","45","true","false"," (hunter 21)"," (prey 7)"
"141","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","11614","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[]","{patches [187 85] [188 85] [187 84] [188 84] [130 45]}","540","812","8554","641","20","true","false"," (hunter 27)"," (prey 24)"
"136","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","5","false","65","30","50","20","600","0.3","32152","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","22.934540165200204","{patches [100 100]}","[{patch 164 154} {patch 163 154} {patch 163 155}]","{patches [100 100]}","734","3575","12614","837","3","true","false"," (hunter 22)"," (prey 16)"
"147","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","6","false","65","30","50","20","600","0.3","1088","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","36.42007407390314","{patches [100 100]}","[]","{patches [1 186] [1 185] [122 137] [122 138] [123 137]}","10","82","2745","299","1","true","false"," (hunter 25)"," (prey 0)"
"149","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","4678","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[]","{patches [4 1] [190 38] [198 120] [198 119] [190 39]}","293","639","5642","428","17","true","false"," (hunter 25)"," (prey 20)"
"148","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","5557","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","253","2134","10551","1039","1","true","false"," (hunter 27)"," (prey 8)"
"150","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","4983","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[]","{patches [28 109] [28 108] [27 109] [29 109] [198 76]}","193","304","9264","529","22","true","false"," (hunter 27)"," (prey 23)"
"145","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","14350","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 32 145}]","{patches [147 118] [169 159] [170 159] [159 25]}","812","6937","14978","2480","1","true","false"," (hunter 25)"," (prey 1)"
"144","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","3","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","3","false","65","30","50","20","600","0.3","24075","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","3","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","37.39397969348247","{patches [100 100]}","[{patch 60 125}]","{patches [198 105] [66 190] [66 189] [67 189]}","956","2697","23409","1390","40","true","false"," (hunter 26)"," (prey 16)"
